AGGROUP;DATA_PROPOSTA;DATA_MES;COUNT;MOTOR
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;13SEP2021:00:00:00;13SEP2021:00:00:00;4;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;14SEP2021:00:00:00;14SEP2021:00:00:00;6;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;15SEP2021:00:00:00;15SEP2021:00:00:00;6;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;16SEP2021:00:00:00;16SEP2021:00:00:00;11;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;17SEP2021:00:00:00;17SEP2021:00:00:00;4;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;20SEP2021:00:00:00;20SEP2021:00:00:00;31;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;21SEP2021:00:00:00;21SEP2021:00:00:00;5;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;22SEP2021:00:00:00;22SEP2021:00:00:00;4;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;23SEP2021:00:00:00;23SEP2021:00:00:00;6;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;24SEP2021:00:00:00;24SEP2021:00:00:00;3;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;26SEP2021:00:00:00;26SEP2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;27SEP2021:00:00:00;27SEP2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;28SEP2021:00:00:00;28SEP2021:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;29SEP2021:00:00:00;29SEP2021:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;30SEP2021:00:00:00;30SEP2021:00:00:00;5;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;01OCT2021:00:00:00;01OCT2021:00:00:00;4;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;02OCT2021:00:00:00;02OCT2021:00:00:00;8;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;04OCT2021:00:00:00;04OCT2021:00:00:00;10;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;05OCT2021:00:00:00;05OCT2021:00:00:00;15;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;06OCT2021:00:00:00;06OCT2021:00:00:00;6;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;07OCT2021:00:00:00;07OCT2021:00:00:00;5;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;08OCT2021:00:00:00;08OCT2021:00:00:00;3;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;09OCT2021:00:00:00;09OCT2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;11OCT2021:00:00:00;11OCT2021:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;12OCT2021:00:00:00;12OCT2021:00:00:00;16;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;13OCT2021:00:00:00;13OCT2021:00:00:00;53;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;14OCT2021:00:00:00;14OCT2021:00:00:00;10;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;15OCT2021:00:00:00;15OCT2021:00:00:00;10;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;16OCT2021:00:00:00;16OCT2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;17OCT2021:00:00:00;17OCT2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;18OCT2021:00:00:00;18OCT2021:00:00:00;8;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;19OCT2021:00:00:00;19OCT2021:00:00:00;6;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;20OCT2021:00:00:00;20OCT2021:00:00:00;14;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;21OCT2021:00:00:00;21OCT2021:00:00:00;6;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;22OCT2021:00:00:00;22OCT2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;25OCT2021:00:00:00;25OCT2021:00:00:00;8;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;26OCT2021:00:00:00;26OCT2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;27OCT2021:00:00:00;27OCT2021:00:00:00;8;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;28OCT2021:00:00:00;28OCT2021:00:00:00;3;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;29OCT2021:00:00:00;29OCT2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;01NOV2021:00:00:00;01NOV2021:00:00:00;10;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;02NOV2021:00:00:00;02NOV2021:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;03NOV2021:00:00:00;03NOV2021:00:00:00;8;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;04NOV2021:00:00:00;04NOV2021:00:00:00;10;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;05NOV2021:00:00:00;05NOV2021:00:00:00;3;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;08NOV2021:00:00:00;08NOV2021:00:00:00;6;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;09NOV2021:00:00:00;09NOV2021:00:00:00;10;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;10NOV2021:00:00:00;10NOV2021:00:00:00;14;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;11NOV2021:00:00:00;11NOV2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;12NOV2021:00:00:00;12NOV2021:00:00:00;7;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;15NOV2021:00:00:00;15NOV2021:00:00:00;8;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;16NOV2021:00:00:00;16NOV2021:00:00:00;7;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;17NOV2021:00:00:00;17NOV2021:00:00:00;11;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;18NOV2021:00:00:00;18NOV2021:00:00:00;5;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;19NOV2021:00:00:00;19NOV2021:00:00:00;7;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;22NOV2021:00:00:00;22NOV2021:00:00:00;22;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;23NOV2021:00:00:00;23NOV2021:00:00:00;8;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;24NOV2021:00:00:00;24NOV2021:00:00:00;13;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;25NOV2021:00:00:00;25NOV2021:00:00:00;15;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;26NOV2021:00:00:00;26NOV2021:00:00:00;45;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;27NOV2021:00:00:00;27NOV2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;28NOV2021:00:00:00;28NOV2021:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;29NOV2021:00:00:00;29NOV2021:00:00:00;5;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;30NOV2021:00:00:00;30NOV2021:00:00:00;17;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;01DEC2021:00:00:00;01DEC2021:00:00:00;7;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;02DEC2021:00:00:00;02DEC2021:00:00:00;6;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;03DEC2021:00:00:00;03DEC2021:00:00:00;13;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;04DEC2021:00:00:00;04DEC2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;06DEC2021:00:00:00;06DEC2021:00:00:00;14;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;07DEC2021:00:00:00;07DEC2021:00:00:00;10;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;08DEC2021:00:00:00;08DEC2021:00:00:00;13;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;09DEC2021:00:00:00;09DEC2021:00:00:00;40;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;10DEC2021:00:00:00;10DEC2021:00:00:00;4;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;12DEC2021:00:00:00;12DEC2021:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;13DEC2021:00:00:00;13DEC2021:00:00:00;10;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;14DEC2021:00:00:00;14DEC2021:00:00:00;6;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;15DEC2021:00:00:00;15DEC2021:00:00:00;6;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;16DEC2021:00:00:00;16DEC2021:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;17DEC2021:00:00:00;17DEC2021:00:00:00;4;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;20DEC2021:00:00:00;20DEC2021:00:00:00;3;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;21DEC2021:00:00:00;21DEC2021:00:00:00;6;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;22DEC2021:00:00:00;22DEC2021:00:00:00;4;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;23DEC2021:00:00:00;23DEC2021:00:00:00;4;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;24DEC2021:00:00:00;24DEC2021:00:00:00;7;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;26DEC2021:00:00:00;26DEC2021:00:00:00;12;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;27DEC2021:00:00:00;27DEC2021:00:00:00;4;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;28DEC2021:00:00:00;28DEC2021:00:00:00;4;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;29DEC2021:00:00:00;29DEC2021:00:00:00;3;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;30DEC2021:00:00:00;30DEC2021:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;03JAN2022:00:00:00;03JAN2022:00:00:00;5;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;04JAN2022:00:00:00;04JAN2022:00:00:00;6;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;05JAN2022:00:00:00;05JAN2022:00:00:00;9;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;06JAN2022:00:00:00;06JAN2022:00:00:00;9;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;07JAN2022:00:00:00;07JAN2022:00:00:00;6;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;10JAN2022:00:00:00;10JAN2022:00:00:00;9;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;11JAN2022:00:00:00;11JAN2022:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;12JAN2022:00:00:00;12JAN2022:00:00:00;5;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;13JAN2022:00:00:00;13JAN2022:00:00:00;5;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;14JAN2022:00:00:00;14JAN2022:00:00:00;2;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;17JAN2022:00:00:00;17JAN2022:00:00:00;12;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;18JAN2022:00:00:00;18JAN2022:00:00:00;15;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;19JAN2022:00:00:00;19JAN2022:00:00:00;5;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;20JAN2022:00:00:00;20JAN2022:00:00:00;7;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;21JAN2022:00:00:00;21JAN2022:00:00:00;11;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;22JAN2022:00:00:00;22JAN2022:00:00:00;1;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;24JAN2022:00:00:00;24JAN2022:00:00:00;8;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;25JAN2022:00:00:00;25JAN2022:00:00:00;16;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;26JAN2022:00:00:00;26JAN2022:00:00:00;11;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;27JAN2022:00:00:00;27JAN2022:00:00:00;12;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;28JAN2022:00:00:00;28JAN2022:00:00:00;16;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;31JAN2022:00:00:00;31JAN2022:00:00:00;14;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;01FEB2022:00:00:00;01FEB2022:00:00:00;9;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;02FEB2022:00:00:00;02FEB2022:00:00:00;19;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;03FEB2022:00:00:00;03FEB2022:00:00:00;14;Fopag
ManutencaoSobDemandaNovo - SerasaFopag - Decline - |Resposta:Recusa_Restritivos_Serasa;04FEB2022:00:00:00;04FEB2022:00:00:00;2;Fopag
NovoCliente - SerasaFopag - Approve -;04JAN2021:00:00:00;04JAN2021:00:00:00;5;Fopag
NovoCliente - SerasaFopag - Approve -;05JAN2021:00:00:00;05JAN2021:00:00:00;8;Fopag
NovoCliente - SerasaFopag - Approve -;06JAN2021:00:00:00;06JAN2021:00:00:00;3;Fopag
NovoCliente - SerasaFopag - Approve -;07JAN2021:00:00:00;07JAN2021:00:00:00;9;Fopag
NovoCliente - SerasaFopag - Approve -;08JAN2021:00:00:00;08JAN2021:00:00:00;7;Fopag
NovoCliente - SerasaFopag - Approve -;09JAN2021:00:00:00;09JAN2021:00:00:00;5;Fopag
NovoCliente - SerasaFopag - Approve -;11JAN2021:00:00:00;11JAN2021:00:00:00;14;Fopag
NovoCliente - SerasaFopag - Approve -;12JAN2021:00:00:00;12JAN2021:00:00:00;13;Fopag
NovoCliente - SerasaFopag - Approve -;13JAN2021:00:00:00;13JAN2021:00:00:00;27;Fopag
NovoCliente - SerasaFopag - Approve -;14JAN2021:00:00:00;14JAN2021:00:00:00;47;Fopag
NovoCliente - SerasaFopag - Approve -;15JAN2021:00:00:00;15JAN2021:00:00:00;40;Fopag
NovoCliente - SerasaFopag - Approve -;16JAN2021:00:00:00;16JAN2021:00:00:00;79;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;30SEP2021:00:00:00;30SEP2021:00:00:00;5;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;01OCT2021:00:00:00;01OCT2021:00:00:00;1;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;04OCT2021:00:00:00;04OCT2021:00:00:00;3;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;05OCT2021:00:00:00;05OCT2021:00:00:00;1;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;06OCT2021:00:00:00;06OCT2021:00:00:00;5;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;07OCT2021:00:00:00;07OCT2021:00:00:00;4;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;08OCT2021:00:00:00;08OCT2021:00:00:00;5;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;09OCT2021:00:00:00;09OCT2021:00:00:00;1;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;11OCT2021:00:00:00;11OCT2021:00:00:00;1;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;13OCT2021:00:00:00;13OCT2021:00:00:00;2;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;14OCT2021:00:00:00;14OCT2021:00:00:00;6;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;15OCT2021:00:00:00;15OCT2021:00:00:00;3;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;18OCT2021:00:00:00;18OCT2021:00:00:00;1;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;19OCT2021:00:00:00;19OCT2021:00:00:00;2;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;21OCT2021:00:00:00;21OCT2021:00:00:00;4;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;22OCT2021:00:00:00;22OCT2021:00:00:00;1;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;23OCT2021:00:00:00;23OCT2021:00:00:00;1;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;24OCT2021:00:00:00;24OCT2021:00:00:00;1;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;25OCT2021:00:00:00;25OCT2021:00:00:00;4;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;26OCT2021:00:00:00;26OCT2021:00:00:00;5;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;27OCT2021:00:00:00;27OCT2021:00:00:00;17;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;28OCT2021:00:00:00;28OCT2021:00:00:00;5;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;29OCT2021:00:00:00;29OCT2021:00:00:00;2;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;30OCT2021:00:00:00;30OCT2021:00:00:00;1;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;31OCT2021:00:00:00;31OCT2021:00:00:00;1;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;01NOV2021:00:00:00;01NOV2021:00:00:00;1;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;03NOV2021:00:00:00;03NOV2021:00:00:00;12;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;04NOV2021:00:00:00;04NOV2021:00:00:00;3;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;05NOV2021:00:00:00;05NOV2021:00:00:00;4;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;06NOV2021:00:00:00;06NOV2021:00:00:00;1;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;08NOV2021:00:00:00;08NOV2021:00:00:00;3;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;09NOV2021:00:00:00;09NOV2021:00:00:00;6;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;10NOV2021:00:00:00;10NOV2021:00:00:00;4;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;11NOV2021:00:00:00;11NOV2021:00:00:00;1;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;12NOV2021:00:00:00;12NOV2021:00:00:00;1;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;15NOV2021:00:00:00;15NOV2021:00:00:00;3;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;16NOV2021:00:00:00;16NOV2021:00:00:00;4;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;18NOV2021:00:00:00;18NOV2021:00:00:00;2;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;19NOV2021:00:00:00;19NOV2021:00:00:00;4;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;20NOV2021:00:00:00;20NOV2021:00:00:00;2;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;22NOV2021:00:00:00;22NOV2021:00:00:00;2;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;23NOV2021:00:00:00;23NOV2021:00:00:00;18;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;24NOV2021:00:00:00;24NOV2021:00:00:00;20;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;25NOV2021:00:00:00;25NOV2021:00:00:00;9;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;26NOV2021:00:00:00;26NOV2021:00:00:00;9;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;27NOV2021:00:00:00;27NOV2021:00:00:00;3;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;28NOV2021:00:00:00;28NOV2021:00:00:00;1;Fopag
NovoCliente - SerasaFopag - Decline - Resposta:recusa_OutrosProdutos;29NOV2021:00:00:00;29NOV2021:00:00:00;8;Fopag
